,Price,Load forecast,Generation forecast,Prévision J-1 Solaire,Prévision J-1 Eolien
2021-06-05 00:00:00,2040.0,74.87,43300.0,53692.0,0.0
2021-06-05 01:00:00,2090.0,68.21,39900.0,51083.0,0.0
2021-06-05 02:00:00,2142.0,59.01,38200.0,49212.0,0.0
2021-06-05 03:00:00,2193.0,56.68,35250.0,48763.0,0.0
2021-06-05 04:00:00,2279.0,56.03,33850.0,48697.0,0.0
2021-06-05 05:00:00,2365.0,56.04,33700.0,48660.0,0.0
2021-06-05 06:00:00,2453.0,56.07,33700.0,48753.0,0.0
2021-06-05 07:00:00,2450.0,59.07,35350.0,49970.0,3.0
2021-06-05 08:00:00,2447.0,66.02,37800.0,52053.0,338.0
2021-06-05 09:00:00,2444.0,68.38,40700.0,54332.0,1199.0
2021-06-05 10:00:00,2443.0,60.26,42450.0,55338.0,2652.0
2021-06-05 11:00:00,2444.0,58.09,42950.0,56030.0,4245.0
2021-06-05 12:00:00,2445.0,58.83,44500.0,56690.0,5525.0
2021-06-05 13:00:00,2538.0,55.49,44950.0,56358.0,6181.0
2021-06-05 14:00:00,2630.0,52.4,42350.0,55728.0,6361.0
2021-06-05 15:00:00,2722.0,53.8,40600.0,55232.0,6303.0
2021-06-05 16:00:00,2674.0,55.25,39300.0,54800.0,6112.0
2021-06-05 17:00:00,2626.0,60.48,38700.0,54412.0,5549.0
2021-06-05 18:00:00,2578.0,70.6,39400.0,54975.0,4835.0
2021-06-05 19:00:00,2545.0,75.62,40750.0,54696.0,3656.0
2021-06-05 20:00:00,2513.0,76.01,40200.0,53744.0,2216.0
2021-06-05 21:00:00,2480.0,75.6,39050.0,52981.0,969.0
2021-06-05 22:00:00,2448.0,74.18,40200.0,52986.0,196.0
2021-06-05 23:00:00,2414.0,70.64,43450.0,52604.0,0.0
2021-06-06 00:00:00,1856.0,65.71,40700.0,50163.0,0.0
2021-06-06 01:00:00,1867.0,58.86,37400.0,48279.0,0.0
2021-06-06 02:00:00,1879.0,60.72,36050.0,48114.0,0.0
2021-06-06 03:00:00,1891.0,57.22,33100.0,47221.0,0.0
2021-06-06 04:00:00,1863.0,49.96,31700.0,46816.0,0.0
2021-06-06 05:00:00,1836.0,40.44,31250.0,45664.0,0.0
2021-06-06 06:00:00,1809.0,35.76,30550.0,46160.0,0.0
2021-06-06 07:00:00,1728.0,43.96,31650.0,46654.0,2.0
2021-06-06 08:00:00,1648.0,57.12,33900.0,48678.0,374.0
2021-06-06 09:00:00,1567.0,57.89,36800.0,50396.0,1226.0
2021-06-06 10:00:00,1455.0,57.76,39050.0,52260.0,2551.0
2021-06-06 11:00:00,1344.0,58.44,40200.0,52981.0,3907.0
2021-06-06 12:00:00,1233.0,58.16,41700.0,53615.0,5040.0
2021-06-06 13:00:00,1371.0,55.41,42150.0,53423.0,5694.0
2021-06-06 14:00:00,1509.0,48.0,39350.0,52865.0,6076.0
2021-06-06 15:00:00,1647.0,47.61,37700.0,52384.0,6018.0
2021-06-06 16:00:00,1838.0,39.33,36700.0,52454.0,5782.0
2021-06-06 17:00:00,2030.0,54.99,36300.0,52313.0,5282.0
2021-06-06 18:00:00,2221.0,60.02,37550.0,51924.0,4449.0
2021-06-06 19:00:00,2303.0,68.05,40150.0,52929.0,3365.0
2021-06-06 20:00:00,2384.0,76.38,40100.0,53435.0,2143.0
2021-06-06 21:00:00,2466.0,77.08,39400.0,53142.0,941.0
2021-06-06 22:00:00,2496.0,80.1,40050.0,53708.0,197.0
2021-06-06 23:00:00,2526.0,72.29,43050.0,53316.0,0.0
2021-06-07 00:00:00,2271.0,66.0,40450.0,50119.0,0.0
2021-06-07 01:00:00,2326.0,60.3,37700.0,48756.0,0.0
2021-06-07 02:00:00,2381.0,60.8,36800.0,48075.0,0.0
2021-06-07 03:00:00,2436.0,59.97,34500.0,47680.0,0.0
2021-06-07 04:00:00,2353.0,60.3,33500.0,47855.0,0.0
2021-06-07 05:00:00,2271.0,63.22,34900.0,49299.0,0.0
2021-06-07 06:00:00,2188.0,80.19,37750.0,52670.0,0.0
2021-06-07 07:00:00,1955.0,85.94,42750.0,54837.0,3.0
2021-06-07 08:00:00,1721.0,90.0,46400.0,56658.0,402.0
2021-06-07 09:00:00,1488.0,86.0,48300.0,57548.0,1348.0
2021-06-07 10:00:00,1245.0,82.55,49150.0,59098.0,2854.0
2021-06-07 11:00:00,1003.0,81.0,49850.0,59678.0,4466.0
2021-06-07 12:00:00,761.0,79.95,51000.0,60246.0,5667.0
2021-06-07 13:00:00,874.0,77.73,51200.0,59798.0,6394.0
2021-06-07 14:00:00,988.0,76.15,49350.0,58979.0,6590.0
2021-06-07 15:00:00,1101.0,76.97,48200.0,58460.0,6475.0
2021-06-07 16:00:00,1295.0,77.25,47000.0,58531.0,6220.0
2021-06-07 17:00:00,1490.0,79.55,45950.0,58453.0,5724.0
2021-06-07 18:00:00,1683.0,83.18,46400.0,58287.0,4961.0
2021-06-07 19:00:00,1750.0,88.0,47900.0,57845.0,3772.0
2021-06-07 20:00:00,1817.0,89.95,46000.0,56597.0,2306.0
2021-06-07 21:00:00,1884.0,87.24,43700.0,55896.0,1018.0
2021-06-07 22:00:00,1961.0,84.95,43950.0,55810.0,210.0
2021-06-07 23:00:00,2036.0,79.0,46600.0,56154.0,0.0
2021-06-08 00:00:00,1890.0,71.35,43500.0,53495.0,0.0
2021-06-08 01:00:00,1858.0,64.21,40550.0,52499.0,0.0
2021-06-08 02:00:00,1826.0,63.48,39250.0,50827.0,0.0
2021-06-08 03:00:00,1795.0,61.97,36800.0,50270.0,0.0
2021-06-08 04:00:00,1748.0,62.36,35950.0,50334.0,0.0
2021-06-08 05:00:00,1701.0,66.42,36800.0,52174.0,0.0
2021-06-08 06:00:00,1654.0,80.07,39150.0,54497.0,0.0
2021-06-08 07:00:00,1517.0,90.03,43650.0,55370.0,3.0
2021-06-08 08:00:00,1380.0,93.85,46900.0,56992.0,427.0
2021-06-08 09:00:00,1243.0,85.32,49000.0,58114.0,1428.0
2021-06-08 10:00:00,1053.0,80.02,49700.0,59342.0,3013.0
2021-06-08 11:00:00,863.0,77.44,50450.0,60172.0,4635.0
2021-06-08 12:00:00,673.0,72.6,51600.0,60940.0,5920.0
2021-06-08 13:00:00,719.0,65.78,51750.0,61118.0,6656.0
2021-06-08 14:00:00,766.0,65.06,50150.0,60816.0,6945.0
2021-06-08 15:00:00,812.0,68.03,48750.0,59918.0,6794.0
2021-06-08 16:00:00,974.0,74.47,47550.0,59479.0,6611.0
2021-06-08 17:00:00,1137.0,79.33,46500.0,59877.0,6062.0
2021-06-08 18:00:00,1299.0,83.79,47200.0,59611.0,5209.0
2021-06-08 19:00:00,1344.0,86.52,48600.0,58679.0,4016.0
2021-06-08 20:00:00,1389.0,87.32,46550.0,57215.0,2472.0
2021-06-08 21:00:00,1434.0,87.24,44050.0,56572.0,1075.0
2021-06-08 22:00:00,1538.0,83.96,44550.0,56680.0,223.0
2021-06-08 23:00:00,1642.0,77.66,47100.0,56375.0,0.0
2021-06-09 00:00:00,1421.0,68.48,44050.0,53489.0,0.0
2021-06-09 01:00:00,1400.0,66.04,40750.0,52136.0,0.0
2021-06-09 02:00:00,1379.0,64.59,39450.0,50897.0,0.0
2021-06-09 03:00:00,1359.0,64.0,36950.0,49692.0,0.0
2021-06-09 04:00:00,1308.0,64.9,35950.0,48923.0,0.0
2021-06-09 05:00:00,1258.0,67.0,36750.0,50228.0,0.0
2021-06-09 06:00:00,1208.0,79.0,39150.0,53179.0,0.0
2021-06-09 07:00:00,1158.0,86.44,43850.0,54933.0,4.0
2021-06-09 08:00:00,1107.0,88.11,47500.0,56781.0,419.0
2021-06-09 09:00:00,1056.0,82.31,49500.0,57748.0,1368.0
2021-06-09 10:00:00,908.0,76.81,50150.0,57978.0,2908.0
2021-06-09 11:00:00,761.0,71.97,51000.0,59099.0,4592.0
2021-06-09 12:00:00,614.0,68.22,52150.0,59820.0,5851.0
2021-06-09 13:00:00,736.0,70.0,52250.0,60110.0,6708.0
2021-06-09 14:00:00,858.0,68.63,50750.0,59735.0,6941.0
2021-06-09 15:00:00,980.0,71.76,49450.0,58885.0,6851.0
2021-06-09 16:00:00,1118.0,72.42,48500.0,58862.0,6578.0
2021-06-09 17:00:00,1257.0,78.32,47050.0,58904.0,6017.0
2021-06-09 18:00:00,1396.0,82.99,47850.0,59042.0,5151.0
2021-06-09 19:00:00,1424.0,85.53,49200.0,58051.0,3918.0
2021-06-09 20:00:00,1453.0,86.7,47150.0,56232.0,2429.0
2021-06-09 21:00:00,1481.0,86.44,44950.0,55486.0,1077.0
2021-06-09 22:00:00,1500.0,85.0,45000.0,56144.0,224.0
2021-06-09 23:00:00,1518.0,77.98,47700.0,56171.0,0.0
2021-06-10 00:00:00,1456.0,78.58,44650.0,53448.0,0.0
2021-06-10 01:00:00,1479.0,72.7,41950.0,51693.0,0.0
2021-06-10 02:00:00,1503.0,68.33,40500.0,50666.0,0.0
2021-06-10 03:00:00,1527.0,65.6,37900.0,50117.0,0.0
2021-06-10 04:00:00,1474.0,66.09,36600.0,49740.0,0.0
2021-06-10 05:00:00,1421.0,69.32,37400.0,51074.0,0.0
2021-06-10 06:00:00,1368.0,80.91,40000.0,54189.0,0.0
2021-06-10 07:00:00,1304.0,89.27,44600.0,55567.0,5.0
2021-06-10 08:00:00,1240.0,92.5,48100.0,57280.0,464.0
2021-06-10 09:00:00,1175.0,84.59,49950.0,57919.0,1505.0
2021-06-10 10:00:00,998.0,74.44,50750.0,58530.0,3170.0
2021-06-10 11:00:00,821.0,79.36,51150.0,59402.0,4838.0
2021-06-10 12:00:00,644.0,82.18,52500.0,59858.0,6101.0
2021-06-10 13:00:00,679.0,66.05,52850.0,59057.0,6835.0
2021-06-10 14:00:00,715.0,65.2,51500.0,58376.0,7095.0
2021-06-10 15:00:00,751.0,66.25,50150.0,58076.0,7042.0
2021-06-10 16:00:00,890.0,71.5,48950.0,57808.0,6719.0
2021-06-10 17:00:00,1030.0,81.7,47950.0,58187.0,6093.0
2021-06-10 18:00:00,1169.0,85.74,48750.0,58542.0,5155.0
2021-06-10 19:00:00,1238.0,89.62,49900.0,57331.0,3996.0
2021-06-10 20:00:00,1307.0,89.18,47800.0,55979.0,2443.0
2021-06-10 21:00:00,1377.0,89.18,45600.0,55416.0,1072.0
2021-06-10 22:00:00,1509.0,87.25,45650.0,55935.0,221.0
2021-06-10 23:00:00,1641.0,80.97,48200.0,55243.0,0.0
2021-06-11 00:00:00,1582.0,81.75,44800.0,53289.0,0.0
2021-06-11 01:00:00,1652.0,74.87,41850.0,51963.0,0.0
2021-06-11 02:00:00,1723.0,68.1,40450.0,50768.0,0.0
2021-06-11 03:00:00,1794.0,66.58,37800.0,50023.0,0.0
2021-06-11 04:00:00,1764.0,66.33,36400.0,49364.0,0.0
2021-06-11 05:00:00,1736.0,70.15,37200.0,50067.0,0.0
2021-06-11 06:00:00,1707.0,82.0,39750.0,52851.0,0.0
2021-06-11 07:00:00,1525.0,90.0,43900.0,54344.0,6.0
2021-06-11 08:00:00,1344.0,92.26,47850.0,56332.0,459.0
2021-06-11 09:00:00,1162.0,85.05,49750.0,57341.0,1459.0
2021-06-11 10:00:00,1057.0,76.92,50600.0,57955.0,3040.0
2021-06-11 11:00:00,952.0,74.0,51200.0,58592.0,4824.0
2021-06-11 12:00:00,847.0,75.43,52450.0,58820.0,6168.0
2021-06-11 13:00:00,996.0,67.98,52550.0,57974.0,6999.0
2021-06-11 14:00:00,1145.0,65.49,51100.0,57100.0,7198.0
2021-06-11 15:00:00,1294.0,64.87,49700.0,56489.0,6933.0
2021-06-11 16:00:00,1498.0,67.45,48200.0,56785.0,6542.0
2021-06-11 17:00:00,1702.0,76.96,47300.0,57186.0,5842.0
2021-06-11 18:00:00,1906.0,82.98,48000.0,58009.0,5085.0
2021-06-11 19:00:00,1976.0,88.07,48400.0,57271.0,3860.0
2021-06-11 20:00:00,2046.0,89.92,46550.0,56134.0,2415.0
2021-06-11 21:00:00,2116.0,88.07,44450.0,55288.0,1086.0
2021-06-11 22:00:00,2206.0,85.46,44900.0,55979.0,231.0
2021-06-11 23:00:00,2296.0,79.88,47550.0,55897.0,0.0
2021-06-12 00:00:00,2094.0,78.56,43900.0,52510.0,0.0
2021-06-12 01:00:00,2045.0,70.58,40350.0,51107.0,0.0
2021-06-12 02:00:00,1995.0,65.98,39000.0,50391.0,0.0
2021-06-12 03:00:00,1945.0,61.92,35900.0,49353.0,0.0
2021-06-12 04:00:00,1900.0,60.17,34450.0,48642.0,0.0
2021-06-12 05:00:00,1854.0,59.08,34350.0,48184.0,0.0
2021-06-12 06:00:00,1808.0,59.12,34350.0,48368.0,0.0
2021-06-12 07:00:00,1637.0,64.64,35900.0,49332.0,5.0
2021-06-12 08:00:00,1466.0,66.24,38750.0,50855.0,451.0
2021-06-12 09:00:00,1295.0,62.04,41600.0,52412.0,1458.0
2021-06-12 10:00:00,1189.0,49.24,43250.0,53223.0,2998.0
2021-06-12 11:00:00,1082.0,32.3,44050.0,52593.0,4652.0
2021-06-12 12:00:00,976.0,21.06,45800.0,51297.0,5903.0
2021-06-12 13:00:00,1214.0,3.5,46150.0,48230.0,6650.0
2021-06-12 14:00:00,1452.0,-5.71,44100.0,47331.0,7074.0
2021-06-12 15:00:00,1690.0,-8.61,42800.0,46692.0,7042.0
2021-06-12 16:00:00,1766.0,-5.65,41600.0,46551.0,6752.0
2021-06-12 17:00:00,1842.0,8.44,41100.0,49329.0,6220.0
2021-06-12 18:00:00,1918.0,37.77,42000.0,51398.0,5333.0
2021-06-12 19:00:00,1974.0,59.15,42750.0,51292.0,4105.0
2021-06-12 20:00:00,2030.0,64.99,41750.0,50759.0,2509.0
2021-06-12 21:00:00,2086.0,69.06,40500.0,50503.0,1112.0
2021-06-12 22:00:00,2160.0,73.81,41550.0,51882.0,239.0
2021-06-12 23:00:00,2235.0,73.24,44800.0,52170.0,0.0
2021-06-13 00:00:00,2161.0,61.24,41850.0,49608.0,0.0
2021-06-13 01:00:00,2125.0,43.08,38450.0,47888.0,0.0
2021-06-13 02:00:00,2088.0,28.41,36950.0,46373.0,0.0
2021-06-13 03:00:00,2051.0,18.49,33850.0,44987.0,0.0
2021-06-13 04:00:00,2003.0,17.86,32400.0,44266.0,0.0
2021-06-13 05:00:00,1955.0,15.98,31950.0,44002.0,0.0
2021-06-13 06:00:00,1906.0,16.27,31350.0,44045.0,0.0
2021-06-13 07:00:00,1843.0,21.3,32700.0,44697.0,7.0
2021-06-13 08:00:00,1779.0,7.26,34950.0,45699.0,491.0
2021-06-13 09:00:00,1715.0,4.79,38100.0,45355.0,1581.0
2021-06-13 10:00:00,1547.0,0.01,40500.0,45786.0,3290.0
2021-06-13 11:00:00,1378.0,0.01,42300.0,45251.0,5005.0
2021-06-13 12:00:00,1209.0,-0.01,44450.0,44801.0,6264.0
2021-06-13 13:00:00,1237.0,-23.4,45100.0,44024.0,7047.0
2021-06-13 14:00:00,1264.0,-36.72,42700.0,43484.0,7421.0
2021-06-13 15:00:00,1291.0,-21.01,41550.0,43339.0,7471.0
2021-06-13 16:00:00,1358.0,-1.97,40650.0,44561.0,7278.0
2021-06-13 17:00:00,1426.0,11.65,40300.0,47954.0,6702.0
2021-06-13 18:00:00,1495.0,64.3,41250.0,51523.0,5738.0
2021-06-13 19:00:00,1575.0,79.95,42950.0,52801.0,4327.0
2021-06-13 20:00:00,1656.0,82.96,42600.0,52515.0,2611.0
2021-06-13 21:00:00,1737.0,75.19,41350.0,52003.0,1146.0
2021-06-13 22:00:00,2036.0,83.54,42300.0,53157.0,247.0
2021-06-13 23:00:00,2335.0,75.01,44950.0,52987.0,0.0
2021-06-14 00:00:00,2585.0,68.56,41500.0,51933.0,0.0
2021-06-14 01:00:00,2677.0,61.15,38350.0,50779.0,0.0
2021-06-14 02:00:00,2770.0,56.69,37150.0,50044.0,0.0
2021-06-14 03:00:00,2862.0,45.7,35000.0,48989.0,0.0
2021-06-14 04:00:00,2676.0,51.05,34150.0,49050.0,0.0
2021-06-14 05:00:00,2490.0,62.1,35150.0,50628.0,0.0
2021-06-14 06:00:00,2306.0,77.34,37700.0,53175.0,0.0
2021-06-14 07:00:00,2113.0,91.62,42650.0,55190.0,8.0
2021-06-14 08:00:00,1921.0,93.0,46650.0,57229.0,512.0
2021-06-14 09:00:00,1728.0,83.7,48750.0,57039.0,1628.0
2021-06-14 10:00:00,1294.0,68.79,50300.0,57033.0,3341.0
2021-06-14 11:00:00,860.0,68.33,51150.0,57776.0,5061.0
2021-06-14 12:00:00,427.0,69.09,53300.0,58130.0,6340.0
2021-06-14 13:00:00,449.0,67.2,53400.0,58149.0,7111.0
2021-06-14 14:00:00,472.0,69.0,52200.0,57613.0,7511.0
2021-06-14 15:00:00,496.0,66.4,51200.0,57732.0,7498.0
2021-06-14 16:00:00,659.0,68.47,50300.0,57582.0,7231.0
2021-06-14 17:00:00,823.0,82.08,49450.0,57429.0,6631.0
2021-06-14 18:00:00,988.0,88.85,49650.0,57881.0,5625.0
2021-06-14 19:00:00,1145.0,95.0,50550.0,58442.0,4259.0
2021-06-14 20:00:00,1303.0,98.35,47750.0,57300.0,2567.0
2021-06-14 21:00:00,1461.0,95.0,44800.0,56613.0,1135.0
2021-06-14 22:00:00,1664.0,90.0,44700.0,56370.0,248.0
2021-06-14 23:00:00,1866.0,84.18,47900.0,55341.0,0.0
2021-06-15 00:00:00,2163.0,78.22,44900.0,51804.0,0.0
2021-06-15 01:00:00,2123.0,71.52,41750.0,50253.0,0.0
2021-06-15 02:00:00,2085.0,69.1,40350.0,49738.0,0.0
2021-06-15 03:00:00,2047.0,68.03,37700.0,49223.0,0.0
2021-06-15 04:00:00,1952.0,68.18,36650.0,49226.0,0.0
2021-06-15 05:00:00,1857.0,71.09,37500.0,50123.0,0.0
2021-06-15 06:00:00,1764.0,84.0,40000.0,52298.0,0.0
2021-06-15 07:00:00,1507.0,93.55,44850.0,54026.0,7.0
2021-06-15 08:00:00,1251.0,96.81,48550.0,55692.0,496.0
2021-06-15 09:00:00,994.0,90.0,50550.0,56273.0,1572.0
2021-06-15 10:00:00,820.0,83.99,51500.0,56435.0,3230.0
2021-06-15 11:00:00,647.0,81.4,52050.0,56775.0,4885.0
2021-06-15 12:00:00,474.0,74.99,53100.0,56944.0,6190.0
2021-06-15 13:00:00,476.0,72.01,53650.0,56941.0,7004.0
2021-06-15 14:00:00,478.0,73.2,52750.0,56586.0,7361.0
2021-06-15 15:00:00,480.0,73.0,51450.0,56733.0,7395.0
2021-06-15 16:00:00,544.0,79.01,50450.0,56515.0,7158.0
2021-06-15 17:00:00,607.0,85.6,49700.0,56788.0,6543.0
2021-06-15 18:00:00,670.0,94.6,49900.0,57284.0,5563.0
2021-06-15 19:00:00,713.0,100.0,50950.0,56398.0,4215.0
2021-06-15 20:00:00,755.0,100.0,48250.0,55152.0,2557.0
2021-06-15 21:00:00,799.0,97.36,45700.0,54307.0,1133.0
2021-06-15 22:00:00,916.0,91.77,46100.0,53694.0,248.0
2021-06-15 23:00:00,1034.0,83.14,48750.0,53678.0,0.0
2021-06-16 00:00:00,1072.0,77.59,45350.0,50322.0,0.0
2021-06-16 01:00:00,1221.0,70.77,41300.0,48645.0,0.0
2021-06-16 02:00:00,1372.0,70.95,40150.0,48160.0,0.0
2021-06-16 03:00:00,1523.0,66.9,37700.0,47282.0,0.0
2021-06-16 04:00:00,1480.0,68.57,36750.0,47174.0,0.0
2021-06-16 05:00:00,1437.0,70.98,37600.0,48945.0,0.0
2021-06-16 06:00:00,1394.0,85.58,39850.0,50826.0,0.0
2021-06-16 07:00:00,1427.0,99.29,44450.0,52639.0,8.0
2021-06-16 08:00:00,1459.0,100.0,48400.0,54730.0,493.0
2021-06-16 09:00:00,1491.0,91.95,51150.0,55492.0,1561.0
2021-06-16 10:00:00,1232.0,83.99,52750.0,56040.0,3184.0
2021-06-16 11:00:00,972.0,79.96,53950.0,56547.0,4826.0
2021-06-16 12:00:00,713.0,77.21,55000.0,57264.0,6035.0
2021-06-16 13:00:00,803.0,78.65,55350.0,57259.0,6848.0
2021-06-16 14:00:00,892.0,79.99,54550.0,56921.0,7184.0
2021-06-16 15:00:00,982.0,80.97,53400.0,56658.0,7292.0
2021-06-16 16:00:00,1082.0,85.5,52350.0,56742.0,7077.0
2021-06-16 17:00:00,1183.0,92.64,51250.0,56912.0,6480.0
2021-06-16 18:00:00,1283.0,102.53,51400.0,56743.0,5467.0
2021-06-16 19:00:00,1276.0,118.05,51950.0,56297.0,3982.0
2021-06-16 20:00:00,1268.0,111.53,49450.0,54972.0,2312.0
2021-06-16 21:00:00,1261.0,100.84,46900.0,54164.0,936.0
2021-06-16 22:00:00,1643.0,100.0,47400.0,54418.0,187.0
2021-06-16 23:00:00,2025.0,89.95,50300.0,54536.0,0.0
2021-06-17 00:00:00,2510.0,66.28,46200.0,50984.0,0.0
2021-06-17 01:00:00,3010.0,66.0,42350.0,49211.0,0.0
2021-06-17 02:00:00,3512.0,64.13,40900.0,48962.0,0.0
2021-06-17 03:00:00,4014.0,62.67,38450.0,48620.0,0.0
2021-06-17 04:00:00,4202.0,62.8,37400.0,48733.0,0.0
2021-06-17 05:00:00,4389.0,65.08,38350.0,49226.0,0.0
2021-06-17 06:00:00,4577.0,71.72,40800.0,53022.0,0.0
2021-06-17 07:00:00,4206.0,94.08,45800.0,55348.0,7.0
2021-06-17 08:00:00,3834.0,99.0,49650.0,56572.0,355.0
2021-06-17 09:00:00,3463.0,87.56,52100.0,57088.0,1043.0
2021-06-17 10:00:00,2960.0,78.17,53400.0,57339.0,2160.0
2021-06-17 11:00:00,2458.0,76.19,54300.0,57431.0,3314.0
2021-06-17 12:00:00,1956.0,82.35,55300.0,58096.0,4301.0
2021-06-17 13:00:00,2066.0,85.58,55500.0,58255.0,5028.0
2021-06-17 14:00:00,2177.0,86.95,54550.0,58025.0,5332.0
2021-06-17 15:00:00,2287.0,83.43,53400.0,57390.0,5442.0
2021-06-17 16:00:00,2353.0,76.29,52250.0,56872.0,5096.0
2021-06-17 17:00:00,2418.0,84.77,51150.0,57290.0,4488.0
2021-06-17 18:00:00,2484.0,92.95,51100.0,58228.0,3639.0
2021-06-17 19:00:00,2633.0,112.23,51600.0,58414.0,2687.0
2021-06-17 20:00:00,2782.0,103.46,48950.0,57166.0,1529.0
2021-06-17 21:00:00,2931.0,98.91,46550.0,56414.0,672.0
2021-06-17 22:00:00,3261.0,91.03,47200.0,56650.0,153.0
2021-06-17 23:00:00,3592.0,82.17,50050.0,55248.0,0.0
2021-06-18 00:00:00,3015.0,76.07,44650.0,52056.0,0.0
2021-06-18 01:00:00,2798.0,69.97,41050.0,50579.0,0.0
2021-06-18 02:00:00,2588.0,67.07,39750.0,50542.0,0.0
2021-06-18 03:00:00,2379.0,65.19,37250.0,49854.0,0.0
2021-06-18 04:00:00,2307.0,66.09,36200.0,49255.0,0.0
2021-06-18 05:00:00,2235.0,70.1,37050.0,50915.0,0.0
2021-06-18 06:00:00,2164.0,85.57,39250.0,54095.0,0.0
2021-06-18 07:00:00,1938.0,97.05,43900.0,56121.0,5.0
2021-06-18 08:00:00,1712.0,100.02,47800.0,57184.0,353.0
2021-06-18 09:00:00,1487.0,95.0,50250.0,58087.0,1089.0
2021-06-18 10:00:00,1480.0,84.1,51650.0,58539.0,2200.0
2021-06-18 11:00:00,1474.0,81.0,52150.0,58261.0,3317.0
2021-06-18 12:00:00,1468.0,77.93,52750.0,58901.0,4102.0
2021-06-18 13:00:00,1593.0,73.01,52750.0,58928.0,4744.0
2021-06-18 14:00:00,1723.0,67.15,51700.0,58428.0,5093.0
2021-06-18 15:00:00,1852.0,67.7,50100.0,57907.0,5219.0
2021-06-18 16:00:00,1859.0,66.0,48550.0,57261.0,5116.0
2021-06-18 17:00:00,1867.0,83.85,47600.0,58033.0,4678.0
2021-06-18 18:00:00,1875.0,91.1,47600.0,57394.0,4112.0
2021-06-18 19:00:00,1743.0,97.0,47500.0,56585.0,3143.0
2021-06-18 20:00:00,1611.0,96.91,45200.0,55145.0,1985.0
2021-06-18 21:00:00,1480.0,92.37,43250.0,54129.0,908.0
2021-06-18 22:00:00,1427.0,85.86,44350.0,54018.0,206.0
2021-06-18 23:00:00,1375.0,81.21,47650.0,53402.0,0.0
2021-06-19 00:00:00,3017.0,80.17,43600.0,49162.0,0.0
2021-06-19 01:00:00,2728.0,74.23,40050.0,46250.0,0.0
2021-06-19 02:00:00,2442.0,71.35,38600.0,45016.0,0.0
2021-06-19 03:00:00,2159.0,70.07,35700.0,44251.0,0.0
2021-06-19 04:00:00,1968.0,67.3,34350.0,43405.0,0.0
2021-06-19 05:00:00,1779.0,64.91,34000.0,43546.0,0.0
2021-06-19 06:00:00,1591.0,66.04,34050.0,45241.0,0.0
2021-06-19 07:00:00,1488.0,73.5,35950.0,46970.0,6.0
2021-06-19 08:00:00,1388.0,74.37,38700.0,48024.0,361.0
2021-06-19 09:00:00,1292.0,67.36,41550.0,49386.0,1073.0
2021-06-19 10:00:00,1274.0,69.73,43400.0,50703.0,2259.0
2021-06-19 11:00:00,1259.0,67.31,44100.0,50938.0,3427.0
2021-06-19 12:00:00,1247.0,68.88,45800.0,50676.0,4419.0
2021-06-19 13:00:00,1335.0,65.03,45900.0,49988.0,4975.0
2021-06-19 14:00:00,1425.0,61.1,44450.0,49375.0,5280.0
2021-06-19 15:00:00,1517.0,61.2,43200.0,48831.0,5151.0
2021-06-19 16:00:00,1591.0,65.51,42150.0,48827.0,4869.0
2021-06-19 17:00:00,1666.0,73.0,41600.0,50881.0,4389.0
2021-06-19 18:00:00,1741.0,81.0,42100.0,52540.0,3500.0
2021-06-19 19:00:00,1977.0,89.0,42900.0,53149.0,2674.0
2021-06-19 20:00:00,2214.0,92.75,41350.0,52323.0,1673.0
2021-06-19 21:00:00,2451.0,89.98,40150.0,51888.0,761.0
2021-06-19 22:00:00,2831.0,83.98,41450.0,52234.0,186.0
2021-06-19 23:00:00,3212.0,78.05,44800.0,52832.0,0.0
2021-06-20 00:00:00,2713.0,76.01,41850.0,49335.0,0.0
2021-06-20 01:00:00,2688.0,66.8,38650.0,48193.0,0.0
2021-06-20 02:00:00,2664.0,63.04,37200.0,47381.0,0.0
2021-06-20 03:00:00,2640.0,60.03,34350.0,46208.0,0.0
2021-06-20 04:00:00,2789.0,54.93,32800.0,45666.0,0.0
2021-06-20 05:00:00,2938.0,51.73,32300.0,45518.0,0.0
2021-06-20 06:00:00,3089.0,51.73,31900.0,45461.0,0.0
2021-06-20 07:00:00,2886.0,54.58,32900.0,45752.0,5.0
2021-06-20 08:00:00,2685.0,55.0,35100.0,46627.0,325.0
2021-06-20 09:00:00,2485.0,55.0,37900.0,48683.0,944.0
2021-06-20 10:00:00,2313.0,50.2,40000.0,50057.0,2022.0
2021-06-20 11:00:00,2146.0,45.63,41500.0,50615.0,3087.0
2021-06-20 12:00:00,1978.0,39.85,43800.0,50884.0,4059.0
2021-06-20 13:00:00,1836.0,27.2,44300.0,49622.0,4758.0
2021-06-20 14:00:00,1694.0,23.72,41800.0,49060.0,5181.0
2021-06-20 15:00:00,1553.0,26.99,40300.0,48633.0,5147.0
2021-06-20 16:00:00,1535.0,48.1,39300.0,49606.0,4983.0
2021-06-20 17:00:00,1516.0,60.48,39000.0,50352.0,4419.0
2021-06-20 18:00:00,1498.0,70.05,39950.0,52037.0,3694.0
2021-06-20 19:00:00,1607.0,74.09,41850.0,51779.0,2735.0
2021-06-20 20:00:00,1718.0,79.24,41750.0,51036.0,1564.0
2021-06-20 21:00:00,1828.0,85.79,41250.0,51215.0,684.0
2021-06-20 22:00:00,1960.0,88.13,41850.0,51813.0,169.0
